position,player_team_tier,opponent_team_tier,is_home,component_type,multiplier,total_sample_size,num_seasons,seasons_covered,slice_avg,season_avg
GK,5.0,1.0,1,bonus,0.2132,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0606,0.2552
GK,5.0,2.0,0,bonus,1.5179,59,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3729,0.2523
GK,5.0,2.0,1,bonus,1.072,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2,0.2509
GK,5.0,3.0,0,bonus,1.3392,83,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3253,0.26
GK,5.0,3.0,1,bonus,0.6247,84,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1786,0.2598
GK,5.0,4.0,0,bonus,0.8478,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2179,0.259
GK,5.0,4.0,1,bonus,1.228,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3718,0.259
GK,5.0,5.0,0,bonus,1.3088,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3333,0.2569
GK,5.0,5.0,1,bonus,1.1753,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3333,0.2569
GK,1.0,1.0,0,clean_sheets,0.576,13,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2308,0.3973
GK,1.0,1.0,1,clean_sheets,0.5674,14,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2143,0.3945
GK,1.0,2.0,0,clean_sheets,0.6735,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2667,0.3949
GK,1.0,2.0,1,clean_sheets,0.9741,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3778,0.3949
GK,1.0,3.0,0,clean_sheets,1.0257,62,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4194,0.4119
GK,1.0,3.0,1,clean_sheets,0.627,62,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2742,0.4119
GK,1.0,4.0,0,clean_sheets,1.2066,53,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4717,0.4076
GK,1.0,4.0,1,clean_sheets,1.4714,55,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6,0.407
GK,1.0,5.0,0,clean_sheets,1.5086,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6061,0.4046
GK,1.0,5.0,1,clean_sheets,0.8575,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3636,0.4046
GK,2.0,1.0,0,clean_sheets,0.39,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1111,0.3118
GK,2.0,1.0,1,clean_sheets,0.6813,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2,0.3118
GK,2.0,2.0,0,clean_sheets,0.5869,63,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1905,0.3073
GK,2.0,2.0,1,clean_sheets,0.9636,63,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3016,0.3088
GK,2.0,3.0,0,clean_sheets,0.843,109,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2661,0.3222
GK,2.0,3.0,1,clean_sheets,0.8736,111,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2703,0.3224
GK,2.0,4.0,0,clean_sheets,1.1031,99,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3737,0.339
GK,2.0,4.0,1,clean_sheets,1.3518,100,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.46,0.3388
GK,2.0,5.0,0,clean_sheets,1.4528,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4667,0.323
GK,2.0,5.0,1,clean_sheets,1.4782,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4833,0.323
GK,3.0,1.0,0,clean_sheets,0.4121,61,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0984,0.2504
GK,3.0,1.0,1,clean_sheets,0.4621,62,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.129,0.2503
GK,3.0,2.0,0,clean_sheets,0.5108,106,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1321,0.2497
GK,3.0,2.0,1,clean_sheets,0.9152,110,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2182,0.2493
GK,3.0,3.0,0,clean_sheets,0.8397,130,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2154,0.2519
GK,3.0,3.0,1,clean_sheets,1.0626,132,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2576,0.2519
GK,3.0,4.0,0,clean_sheets,1.1025,143,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2867,0.2649
GK,3.0,4.0,1,clean_sheets,1.2942,142,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3521,0.2644
GK,3.0,5.0,0,clean_sheets,1.7538,84,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4524,0.2552
GK,3.0,5.0,1,clean_sheets,1.2766,84,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3095,0.2552
GK,4.0,1.0,0,clean_sheets,0.2466,55,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0545,0.2313
GK,4.0,1.0,1,clean_sheets,0.3078,55,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0727,0.2313
GK,4.0,2.0,0,clean_sheets,0.6062,99,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1414,0.2312
GK,4.0,2.0,1,clean_sheets,1.1428,99,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2626,0.2314
GK,4.0,3.0,0,clean_sheets,0.9924,141,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.227,0.2309
GK,4.0,3.0,1,clean_sheets,0.8559,142,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1972,0.231
GK,4.0,4.0,0,clean_sheets,0.6879,117,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1624,0.2355
GK,4.0,4.0,1,clean_sheets,1.5917,118,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3729,0.2356
GK,4.0,5.0,0,clean_sheets,1.3776,77,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3247,0.2325
GK,4.0,5.0,1,clean_sheets,1.8142,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4231,0.2324
GK,5.0,1.0,0,clean_sheets,0.0,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.1127
GK,5.0,1.0,1,clean_sheets,0.0,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.1127
GK,5.0,2.0,0,clean_sheets,0.5606,59,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0847,0.1106
GK,5.0,2.0,1,clean_sheets,1.0425,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0833,0.1099
GK,5.0,3.0,0,clean_sheets,1.0392,83,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1084,0.1211
GK,5.0,3.0,1,clean_sheets,0.9604,84,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1071,0.1202
GK,5.0,4.0,0,clean_sheets,0.7529,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1154,0.129
GK,5.0,4.0,1,clean_sheets,1.5564,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2051,0.129
GK,5.0,5.0,0,clean_sheets,0.6,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1,0.1195
GK,5.0,5.0,1,clean_sheets,3.5775,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4,0.1195
GK,1.0,1.0,0,expected_assists,0.0,9,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0012
GK,1.0,1.0,1,expected_assists,0.0,10,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0011
GK,1.0,2.0,0,expected_assists,0.0191,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0014
GK,1.0,2.0,1,expected_assists,1.251,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0011,0.0014
GK,1.0,3.0,0,expected_assists,1.077,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0008,0.0012
GK,1.0,3.0,1,expected_assists,0.7352,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0009,0.0012
GK,1.0,4.0,0,expected_assists,2.2145,32,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0063,0.0013
GK,1.0,4.0,1,expected_assists,1.3977,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0004,0.0013
GK,1.0,5.0,0,expected_assists,1.2539,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.001,0.0013
GK,1.0,5.0,1,expected_assists,0.5926,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0005,0.0013
GK,2.0,1.0,0,expected_assists,0.8284,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0007,0.0015
GK,2.0,1.0,1,expected_assists,0.2687,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0007,0.0015
GK,2.0,2.0,0,expected_assists,0.0,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0015
GK,2.0,2.0,1,expected_assists,2.2734,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0047,0.0016
GK,2.0,3.0,0,expected_assists,0.182,69,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0004,0.0016
GK,2.0,3.0,1,expected_assists,2.5689,70,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.006,0.0016
GK,2.0,4.0,0,expected_assists,0.3556,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0002,0.0019
GK,2.0,4.0,1,expected_assists,0.7301,61,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0004,0.0019
GK,2.0,5.0,0,expected_assists,1.203,39,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0008,0.0016
GK,2.0,5.0,1,expected_assists,1.2438,39,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0009,0.0016
GK,3.0,1.0,0,expected_assists,0.597,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0012,0.001
GK,3.0,1.0,1,expected_assists,0.0157,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.001
GK,3.0,2.0,0,expected_assists,0.442,65,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0005,0.001
GK,3.0,2.0,1,expected_assists,1.0493,70,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0013,0.001
GK,3.0,3.0,0,expected_assists,1.2755,68,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0032,0.0011
GK,3.0,3.0,1,expected_assists,4.2577,70,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0029,0.0011
GK,3.0,4.0,0,expected_assists,0.3506,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0005,0.0016
GK,3.0,4.0,1,expected_assists,0.4655,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0007,0.0016
GK,3.0,5.0,0,expected_assists,0.2537,48,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0004,0.0012
GK,3.0,5.0,1,expected_assists,0.311,48,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0005,0.0012
GK,4.0,1.0,0,expected_assists,0.2178,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0009,0.0027
GK,4.0,1.0,1,expected_assists,1.3669,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0031,0.0027
GK,4.0,2.0,0,expected_assists,0.6662,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.003,0.0027
GK,4.0,2.0,1,expected_assists,0.9767,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.003,0.0027
GK,4.0,3.0,0,expected_assists,0.2296,77,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0009,0.0025
GK,4.0,3.0,1,expected_assists,2.2952,77,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.005,0.0024
GK,4.0,4.0,0,expected_assists,0.8005,67,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0011,0.0016
GK,4.0,4.0,1,expected_assists,0.4436,68,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0009,0.0016
GK,4.0,5.0,0,expected_assists,1.491,44,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0035,0.0023
GK,4.0,5.0,1,expected_assists,1.5403,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0014,0.0023
GK,5.0,1.0,0,expected_assists,1.0519,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.001,0.001
GK,5.0,1.0,1,expected_assists,1.157,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.001,0.001
GK,5.0,2.0,0,expected_assists,0.6096,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0006,0.001
GK,5.0,2.0,1,expected_assists,0.4679,39,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0008,0.001
GK,5.0,3.0,0,expected_assists,0.6744,47,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0005,0.0009
GK,5.0,3.0,1,expected_assists,1.7139,48,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0013,0.0009
GK,5.0,4.0,0,expected_assists,0.7157,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0005,0.0007
GK,5.0,4.0,1,expected_assists,0.9787,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0011,0.0007
GK,5.0,5.0,0,expected_assists,2.7829,18,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0011,0.0009
GK,5.0,5.0,1,expected_assists,0.6608,18,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0011,0.0009
GK,1.0,1.0,0,expected_goals,0.0,9,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,1.0,1.0,1,expected_goals,0.0,10,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,1.0,2.0,0,expected_goals,0.0,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,1.0,2.0,1,expected_goals,0.0,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,1.0,3.0,0,expected_goals,0.0,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,1.0,3.0,1,expected_goals,0.0,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,1.0,4.0,0,expected_goals,0.0,32,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,1.0,4.0,1,expected_goals,0.0,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,1.0,5.0,0,expected_goals,0.0,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,1.0,5.0,1,expected_goals,0.0,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,2.0,1.0,0,expected_goals,0.0,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0001
GK,2.0,1.0,1,expected_goals,6.0968,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0006,0.0001
GK,2.0,2.0,0,expected_goals,0.0,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,2.0,2.0,1,expected_goals,0.0,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,2.0,3.0,0,expected_goals,0.0,69,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,2.0,3.0,1,expected_goals,0.0,70,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,2.0,4.0,0,expected_goals,0.0,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,2.0,4.0,1,expected_goals,0.0,61,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,2.0,5.0,0,expected_goals,0.0,39,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,2.0,5.0,1,expected_goals,0.0,39,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,3.0,1.0,0,expected_goals,0.0,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0003
GK,3.0,1.0,1,expected_goals,0.0,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0003
GK,3.0,2.0,0,expected_goals,0.0,65,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0003
GK,3.0,2.0,1,expected_goals,0.0,70,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0003
GK,3.0,3.0,0,expected_goals,2.3824,68,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0009,0.0003
GK,3.0,3.0,1,expected_goals,0.0,70,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0003
GK,3.0,4.0,0,expected_goals,2.7436,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0015,0.0004
GK,3.0,4.0,1,expected_goals,0.0,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0004
GK,3.0,5.0,0,expected_goals,0.0,48,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0003
GK,3.0,5.0,1,expected_goals,0.0,48,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0003
GK,4.0,1.0,0,expected_goals,0.0,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,4.0,1.0,1,expected_goals,0.0,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,4.0,2.0,0,expected_goals,0.0,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,4.0,2.0,1,expected_goals,0.0,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,4.0,3.0,0,expected_goals,0.0,77,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,4.0,3.0,1,expected_goals,0.0,77,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,4.0,4.0,0,expected_goals,0.0,67,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,4.0,4.0,1,expected_goals,0.0,68,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,4.0,5.0,0,expected_goals,0.0,44,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,4.0,5.0,1,expected_goals,0.0,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0
GK,5.0,1.0,0,expected_goals,0.0,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0003
GK,5.0,1.0,1,expected_goals,0.0,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0003
GK,5.0,2.0,0,expected_goals,0.0,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0002
GK,5.0,2.0,1,expected_goals,0.0,39,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0002
GK,5.0,3.0,0,expected_goals,0.0,47,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0003
GK,5.0,3.0,1,expected_goals,0.0,48,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0003
GK,5.0,4.0,0,expected_goals,2.5333,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0027,0.0005
GK,5.0,4.0,1,expected_goals,0.0,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0005
GK,5.0,5.0,0,expected_goals,0.0,18,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0004
GK,5.0,5.0,1,expected_goals,0.0,18,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0004
GK,1.0,1.0,0,expected_goals_conceded,1.8633,9,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.6056,0.8825
GK,1.0,1.0,1,expected_goals_conceded,1.1407,10,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.996,0.8866
GK,1.0,2.0,0,expected_goals_conceded,1.5511,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3764,0.8929
GK,1.0,2.0,1,expected_goals_conceded,0.8067,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7336,0.8929
GK,1.0,3.0,0,expected_goals_conceded,1.0713,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9283,0.8749
GK,1.0,3.0,1,expected_goals_conceded,1.0139,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.893,0.8749
GK,1.0,4.0,0,expected_goals_conceded,0.9999,32,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8445,0.8374
GK,1.0,4.0,1,expected_goals_conceded,0.8086,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6777,0.84
GK,1.0,5.0,0,expected_goals_conceded,0.4505,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4074,0.8706
GK,1.0,5.0,1,expected_goals_conceded,0.7309,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6081,0.8706
GK,2.0,1.0,0,expected_goals_conceded,1.5597,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.142,1.3601
GK,2.0,1.0,1,expected_goals_conceded,0.9963,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4051,1.3601
GK,2.0,2.0,0,expected_goals_conceded,1.4191,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8976,1.371
GK,2.0,2.0,1,expected_goals_conceded,0.8993,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2607,1.362
GK,2.0,3.0,0,expected_goals_conceded,1.1242,69,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4468,1.3296
GK,2.0,3.0,1,expected_goals_conceded,0.9135,70,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2068,1.3285
GK,2.0,4.0,0,expected_goals_conceded,1.0341,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2366,1.1958
GK,2.0,4.0,1,expected_goals_conceded,0.7975,61,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9824,1.1967
GK,2.0,5.0,0,expected_goals_conceded,0.7995,39,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0104,1.3034
GK,2.0,5.0,1,expected_goals_conceded,0.5909,39,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7318,1.3034
GK,3.0,1.0,0,expected_goals_conceded,1.4616,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.0541,1.3593
GK,3.0,1.0,1,expected_goals_conceded,1.4793,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.9498,1.3593
GK,3.0,2.0,0,expected_goals_conceded,1.3635,65,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8527,1.3739
GK,3.0,2.0,1,expected_goals_conceded,0.9043,70,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2193,1.3706
GK,3.0,3.0,0,expected_goals_conceded,1.0201,68,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3252,1.3433
GK,3.0,3.0,1,expected_goals_conceded,0.8964,70,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2045,1.3371
GK,3.0,4.0,0,expected_goals_conceded,0.9091,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1245,1.2097
GK,3.0,4.0,1,expected_goals_conceded,0.7627,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9465,1.2097
GK,3.0,5.0,0,expected_goals_conceded,0.8191,48,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0449,1.3108
GK,3.0,5.0,1,expected_goals_conceded,0.7392,48,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9168,1.3108
GK,4.0,1.0,0,expected_goals_conceded,1.3463,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.6978,1.2805
GK,4.0,1.0,1,expected_goals_conceded,1.2508,33,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.6288,1.2805
GK,4.0,2.0,0,expected_goals_conceded,1.2986,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.6859,1.3216
GK,4.0,2.0,1,expected_goals_conceded,1.1335,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4562,1.3142
GK,4.0,3.0,0,expected_goals_conceded,1.0565,77,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3272,1.2742
GK,4.0,3.0,1,expected_goals_conceded,0.9871,77,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2635,1.2689
GK,4.0,4.0,0,expected_goals_conceded,0.9154,67,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1056,1.2038
GK,4.0,4.0,1,expected_goals_conceded,0.7244,68,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8891,1.2014
GK,4.0,5.0,0,expected_goals_conceded,0.7905,44,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9921,1.2594
GK,4.0,5.0,1,expected_goals_conceded,0.6587,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8264,1.2643
GK,5.0,1.0,0,expected_goals_conceded,1.3634,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.3738,1.7689
GK,5.0,1.0,1,expected_goals_conceded,1.1448,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.0443,1.7689
GK,5.0,2.0,0,expected_goals_conceded,1.3429,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.3234,1.8137
GK,5.0,2.0,1,expected_goals_conceded,1.1608,39,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.0844,1.8196
GK,5.0,3.0,0,expected_goals_conceded,1.0113,47,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8062,1.7437
GK,5.0,3.0,1,expected_goals_conceded,0.8733,48,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4991,1.7487
GK,5.0,4.0,0,expected_goals_conceded,0.9134,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4855,1.6246
GK,5.0,4.0,1,expected_goals_conceded,0.7792,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2762,1.6246
GK,5.0,5.0,0,expected_goals_conceded,0.7583,18,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3683,1.7331
GK,5.0,5.0,1,expected_goals_conceded,0.6533,18,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1428,1.7331
GK,1.0,1.0,0,goals_conceded,1.648,13,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4615,0.9164
GK,1.0,1.0,1,goals_conceded,1.4483,14,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2857,0.9167
GK,1.0,2.0,0,goals_conceded,1.3988,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2889,0.9258
GK,1.0,2.0,1,goals_conceded,1.2014,45,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1111,0.9258
GK,1.0,3.0,0,goals_conceded,0.9298,62,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8387,0.9011
GK,1.0,3.0,1,goals_conceded,1.2433,62,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.129,0.9011
GK,1.0,4.0,0,goals_conceded,0.8585,53,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7736,0.923
GK,1.0,4.0,1,goals_conceded,0.5527,55,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5273,0.9241
